The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s]The attention layers in this model are transitioning from computing the RoPE embeddings internally through `position_ids` (2D tensor with the indexes of the tokens), to using externally computed `position_embeddings` (Tuple of tensors, containing cos and sin). In v4.46 `position_ids` will be removed and `position_embeddings` will be mandatory.
(Eval) Layers:   6%|▋         | 1/16 [00:00<00:02,  5.95it/s](Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01, 11.05it/s](Eval) Layers:  31%|███▏      | 5/16 [00:00<00:00, 13.45it/s](Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 14.51it/s](Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 15.04it/s](Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 15.41it/s](Eval) Layers:  81%|████████▏ | 13/16 [00:00<00:00, 15.42it/s](Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 15.11it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 14.26it/s]
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702084.5122578, "cuda_visible_devices": "1", "allocated_gib": 2.989989757537842, "reserved_gib": 3.001953125, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.1.mlp.down_proj", "step": 41}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  19%|█▉        | 3/16 [00:00<00:00, 20.67it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 20.86it/s](Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 19.82it/s](Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 18.84it/s](Eval) Layers:  81%|████████▏ | 13/16 [00:00<00:00, 17.78it/s](Eval) Layers:  94%|█████████▍| 15/16 [00:00<00:00, 16.98it/s](Eval) Layers: 100%|██████████| 16/16 [00:00<00:00, 17.98it/s]
{"stage": "sequential-module-completed", "pid": 3709002, "time": 1789702086.4465826, "cuda_visible_devices": "1", "allocated_gib": 0.7482523918151855, "reserved_gib": 2.357421875, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.1.mlp.down_proj", "completed": 2, "total": 16, "selected_train_nll": 6.699914045873121, "elapsed_seconds": 54.109415897051804}
{"stage": "sequential-round-fit", "pid": 3709002, "time": 1789702087.223155, "cuda_visible_devices": "1", "allocated_gib": 2.864959239959717, "reserved_gib": 3.1875, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "fit_rows": 49152, "heldout_rows": 16384}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702088.184852, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 128}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702088.8660283, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 256}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702089.5466862, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 384}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702090.278838, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 512}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702090.9570036, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 640}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702091.6356077, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 768}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702092.3187768, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 896}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702093.0007665, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 1024}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702093.6819057, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 1152}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702094.3623884, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 1280}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702095.0411627, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 1408}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702095.7232876, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 1536}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702096.404943, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 1664}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702097.087036, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 1792}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702097.7685838, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 1920}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702098.5163713, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 2048}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702099.1982422, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 2176}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702099.8828773, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 2304}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702100.5647922, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 2432}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702101.2472618, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 2560}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702101.9293108, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 2688}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702102.6112683, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 2816}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702103.295721, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 2944}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702103.9731798, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 3072}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702104.6522183, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 3200}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702105.3342812, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 3328}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702106.017556, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 3456}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702106.7009928, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 3584}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702107.383078, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 3712}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702108.0604868, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 3840}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702108.7388678, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 3968}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702109.4170716, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 4096}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702110.094995, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 4224}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702110.7728808, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 4352}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702111.4511693, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 4480}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702112.128391, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 4608}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702112.8067737, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 4736}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702113.4838927, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 4864}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702114.1620157, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 4992}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702114.840381, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 5120}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702115.517728, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 5248}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702116.195512, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 5376}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702116.8732862, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 5504}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702117.551017, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 5632}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702118.230367, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 5760}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702118.908244, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 5888}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702119.5859303, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 6016}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702120.2634823, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 6144}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702120.9416296, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 6272}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702121.6203449, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 6400}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702122.2977173, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 6528}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702122.975115, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 6656}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702123.652905, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 6784}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702124.3297784, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 6912}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702125.0064135, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 7040}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702125.6838439, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 7168}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702126.361741, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 7296}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702127.0388618, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 7424}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702127.7168946, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 7552}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702128.3942268, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 7680}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702129.0725589, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 7808}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702129.752593, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 7936}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702130.4350517, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 8064}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702131.1785223, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.5, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 8192}
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702131.228932, "cuda_visible_devices": "1", "allocated_gib": 2.864959239959717, "reserved_gib": 2.888671875, "peak_allocated_gib": 7.458747386932373, "gpu_time_budget": null, "module": "model.layers.2.mlp.down_proj", "step": 512}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:00, 16.85it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 17.74it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 17.99it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 17.67it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 17.66it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 17.49it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:00<00:00, 16.23it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00,  5.75it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00,  9.67it/s]
